freOcurr_Id,freOcurr_Group,law_Code,spot_Code,freOcurr_Name,ocurr_Count,injury_Count,dead_Count,sland_Count,sInjury_Count,longitude,latitude,risk
6178877,2016046,1153010200,11530005,서울특별시 구로구 구로동(기업은행구로북지점 부근),4,4,1,2,0,126.8911019,37.49643575,
6183671,2016046,1153010200,11530006,서울특별시 구로구 구로동(영서중 부근),4,4,0,4,0,126.8913531,37.48953299,
6177278,2016046,1120010400,11200002,서울특별시 성동구 도선동(홍익동123빌딩 부근),5,5,0,4,1,127.0357599,37.56617275,
6177916,2016046,1129013800,11290003,서울특별시 성북구 장위동(중고재활용센타 부근),6,6,1,4,1,127.0493605,37.61674852,
6173113,2016046,1129011900,11290004,서울특별시 성북구 동선동4가(엔젤오피스텔 부근),4,4,1,2,1,127.0194195,37.59465293,
6178554,2016046,1138010300,11380007,서울특별시 은평구 불광동(연신초교삼거리 부근),3,3,0,3,0,126.9289413,37.62497761,
6170549,2016046,1138011000,11380008,서울특별시 은평구 증산동(증산역 부근),3,6,0,2,4,126.9098727,37.58420524,
6183670,2016046,1153010200,11530007,서울특별시 구로구 구로동(구로4동우체국 부근),4,4,0,3,1,126.8841938,37.49010824,
6178879,2016046,1153010900,11530008,서울특별시 구로구 궁동(수궁동사무소입구삼거리 부근),4,5,0,2,3,126.8326149,37.49331788,
6177279,2016046,1120010700,11200003,서울특별시 성동구 행당동(왕십리역_왕십리길_진입_1 부근),5,5,0,3,2,127.0349228,37.5614499,
6177584,2016046,1120011100,11200004,서울특별시 성동구 금호동3가(금남시장 부근),5,5,0,3,1,127.0219156,37.54822227,
6183347,2016046,1129013500,11290005,서울특별시 성북구 종암동(종암동 근린생활시설 부근),4,4,0,3,1,127.0342878,37.59926167,
6183346,2016046,1129011100,11290006,서울특별시 성북구 삼선동1가(한성대입구역_동소문로_진입_1 부근),4,6,0,1,5,127.0063748,37.58843981,
6178555,2016046,1138010900,11380009,서울특별시 은평구 신사동(신사동고개_은평로_진입 부근),3,3,0,2,1,126.9111758,37.59816511,
6178557,2016046,1138010600,11380010,서울특별시 은평구 대조동(우성정육점 부근),3,3,0,2,0,126.9224369,37.61453477,
6174345,2016046,1153010800,11530009,서울특별시 구로구 오류동(시티월드앞 부근),3,4,0,2,2,126.8401157,37.49429625,
6178878,2016046,1153010800,11530010,서울특별시 구로구 오류동((주)유천인바이트 부근),3,3,0,2,1,126.8447952,37.493757,
6177585,2016046,1120010100,11200005,서울특별시 성동구 상왕십리동(상왕십리역 부근),4,4,1,2,1,127.0301342,37.56415242,
6171193,2016046,1120010900,11200006,서울특별시 성동구 금호동1가(논골사거리 부근),3,3,1,2,0,127.0249054,37.55670139,
6178224,2016046,1129013600,11290007,서울특별시 성북구 하월곡동(원조산천칡냉면 부근),3,3,0,3,0,127.0408377,37.60127383,
6174269,2016046,1129013800,11290008,서울특별시 성북구 장위동(신한은행(장위지점) 부근),3,3,0,1,1,127.0516347,37.60988623,
6183355,2016046,1138010400,11380011,서울특별시 은평구 갈현동(예원피아노 부근),3,3,0,1,2,126.9132659,37.61547942,
6172471,2016046,1138010200,11380012,서울특별시 은평구 녹번동(역촌역 부근),3,3,0,1,2,126.922624,37.60644127,
6183675,2016046,1154510200,11545001,서울특별시 금천구 독산동(박재영과위원 부근),6,6,0,5,1,126.9020948,37.4682819,
6183676,2016046,1154510300,11545002,서울특별시 금천구 시흥동(장혁빌딩 부근),4,4,1,1,2,126.9053863,37.4574838,
6177586,2016046,1120011500,11200007,서울특별시 성동구 성수동2가(성수사거리 부근),3,3,1,0,1,127.0636974,37.54224813,
6177587,2016046,1120010900,11200008,서울특별시 성동구 금호동1가(응봉현대아파트 부근),3,3,0,3,0,127.029921,37.5495247,
6183348,2016046,1130510100,11305001,서울특별시 강북구 미아동(삼성생명 부근),9,10,0,4,6,127.0264765,37.62539007,
6175027,2016046,1130510100,11305002,서울특별시 강북구 미아동(솔샘빌딩 부근),8,8,0,5,3,127.0290874,37.61894702,
6183357,2016046,1141011100,11410001,서울특별시 서대문구 홍제동(서부빌딩 부근),8,9,0,4,3,126.9446433,37.58809283,
6183356,2016046,1141011800,11410002,서울특별시 서대문구 홍은동(홍은사거리_홍은중앙길_진입 부근),6,6,2,4,0,126.9418859,37.59158533,
6179185,2016046,1156010100,11560001,서울특별시 영등포구 영등포동(영등포역고가차도(남측) 부근),6,6,0,2,3,126.9080208,37.51395653,
6183677,2016046,1156010700,11560002,서울특별시 영등포구 영등포동6가(영등포시장앞 부근),5,5,0,2,3,126.905031,37.52100571,
6184334,2016046,2729010700,27290006,대구광역시 달서구 신당동(로즈미용실 부근),3,3,1,2,0,128.4998773,35.85703367,
6173781,2016046,2729011700,27290007,대구광역시 달서구 진천동(성산포조개구이 부근),3,5,0,3,2,128.5260875,35.8106248,
6183995,2016046,2614010200,26140003,부산광역시 서구 동대신동2가(바다낚시공방 부근),3,5,2,3,0,129.0190672,35.11458395,
6179829,2016046,2617010400,26170001,부산광역시 동구 범일동(삼미건설(주) 부근),7,8,0,4,4,129.0622626,35.14141489,
6183025,2016046,2638010800,26380003,부산광역시 사하구 감천동(한국전력공사 한국전력화력발전소 부근),4,4,0,4,0,129.0024001,35.08820001,
6184307,2016046,2638010100,26380004,부산광역시 사하구 괴정동(한일가스 부근),4,4,0,2,1,128.9971744,35.1018323,
6184320,2016046,2717010200,27170003,대구광역시 서구 비산동(비산네거리 부근),4,4,0,4,0,128.5711711,35.87129239,
6184322,2016046,2717010100,27170004,대구광역시 서구 내당동(반고개네거리 부근),4,4,0,4,0,128.5727806,35.86225539,
6180468,2016046,2729010200,27290008,대구광역시 달서구 두류동(성당네거리 부근),3,4,0,2,2,128.5571673,35.83721301,
6175042,2016046,2729011500,27290009,대구광역시 달서구 상인동(화성파크드림 부근),3,3,0,2,1,128.5471365,35.82134331,
6174149,2016046,2617010400,26170002,부산광역시 동구 범일동(부산진시장앞 부근),5,5,0,4,1,129.0588824,35.13703527,
6183996,2016046,2617010200,26170003,부산광역시 동구 수정동(삼구유통 (주) 부근),5,5,0,3,2,129.0473388,35.13019598,
6183028,2016046,2638010800,26380005,"부산광역시 사하구 감천동(근린생활시설,단독주택 부근)",3,4,0,2,2,129.0061407,35.09011547,
6174145,2016046,2638010200,26380006,부산광역시 사하구 당리동(동원베네스트2차 부근),3,3,0,1,2,128.9839524,35.1104857,
6180179,2016046,2717010200,27170005,대구광역시 서구 비산동(유한약국 부근),3,3,1,0,2,128.5600091,35.87139609,
6180180,2016046,2717010200,27170006,대구광역시 서구 비산동(대영슈퍼 부근),3,3,0,3,0,128.5681139,35.86664706,
6180470,2016046,2729010200,27290010,대구광역시 달서구 두류동(아리랑호텔 부근),3,3,0,1,2,128.5592081,35.8554586,
6174713,2016046,2771025021,27710001,대구광역시 달성군 화원읍(경동보일러 부근),3,3,1,1,1,128.4931736,35.80558193,
6183997,2016046,2617010100,26170004,부산광역시 동구 초량동(국토관리청A 부근),4,4,0,1,3,129.0380275,35.11742101,
6174357,2016046,2620010800,26200001,부산광역시 영도구 영선동1가(봉래교차로 부근),5,7,0,6,1,129.0441602,35.09206188,
6173883,2016046,2641010700,26410001,부산광역시 금정구 구서동(청담한약국 부근),7,9,0,5,2,129.09065,35.24879015,
6184308,2016046,2641010900,26410002,부산광역시 금정구 부곡동(크레이지PC방 부근),5,5,0,4,0,129.0880602,35.22051794,
6173914,2016046,2717010200,27170007,대구광역시 서구 비산동(북부정류장 부근),3,3,0,3,0,128.5569352,35.88489922,
6180181,2016046,2717010300,27170008,대구광역시 서구 평리동(동명부동산 부근),3,4,0,2,1,128.5662753,35.87574015,
6184335,2016046,2814010300,28140001,인천광역시 동구 송현동(송현1.2동송현시장B 부근),6,6,2,3,1,126.6338548,37.47711967,
6180472,2016046,2817010600,28170001,인천광역시 남구 주안동(굿모닝 어학원 부근),4,4,0,3,1,126.6801983,37.46120483,
6179832,2016046,2620010500,26200002,부산광역시 영도구 남항동1가(남항사거리 부근),5,5,0,4,1,129.0386893,35.08931926,
6174136,2016046,2620012100,26200003,부산광역시 영도구 동삼동(보석당 부근),4,4,1,1,1,129.0703104,35.07940088,
6173755,2016046,2641010800,26410003,부산광역시 금정구 장전동(김철수이비인후과의원 부근),4,4,0,3,1,129.087852,35.23775536,
6173899,2016046,2641011000,26410004,부산광역시 금정구 서동(새동산약국 부근),3,3,0,2,0,129.1022891,35.21694566,
6184323,2016046,2720010300,27200001,대구광역시 남구 대명동(도촌삼거리2 부근),4,4,0,3,1,128.5736435,35.84107566,
6174310,2016046,2720010300,27200002,대구광역시 남구 대명동(1000냥민속촌 부근),4,4,0,3,1,128.5906124,35.85242136,
6174072,2016046,2817010200,28170002,인천광역시 남구 용현동((주)삼성용현전자 부근),4,4,0,1,3,126.6398099,37.4546283,
6174704,2016046,2817010200,28170003,인천광역시 남구 용현동(독정이삼거리 부근),3,3,1,0,2,126.6563728,37.45571214,
6173911,2016046,2620012100,26200004,부산광역시 영도구 동삼동(동삼동파출소 부근),3,3,0,1,2,129.0686752,35.08450716,
6174266,2016046,2623010300,26230001,부산광역시 부산진구 부전동(서면교차로 부근),11,11,1,5,5,129.0588074,35.15899942,
6184309,2016046,2641010900,26410005,부산광역시 금정구 부곡동(부곡사거리 부근),2,2,1,1,0,129.0913223,35.23102634,
6184310,2016046,2647010200,26470001,부산광역시 연제구 연산동(연산교차로 부근),5,8,0,4,4,129.0820441,35.18634231,
6185586,2016046,2720010300,27200003,대구광역시 남구 대명동(가나골프 부근),2,2,1,0,1,128.5934173,35.85664063,
6184324,2016046,2723010200,27230001,대구광역시 북구 칠성동2가(칠성교네거리 부근),9,10,0,7,3,128.6057274,35.87600481,
6180471,2016046,2817010100,28170004,인천광역시 남구 숭의동(숭의삼거리 부근),3,3,0,2,1,126.6523458,37.46627038,
6180474,2016046,2817010300,28170005,인천광역시 남구 학익동(법원입구삼거리 부근),3,3,0,1,2,126.6706462,37.44179974,
6183998,2016046,2623011100,26230002,부산광역시 부산진구 개금동(무지개비디오 부근),6,7,1,5,1,129.0227784,35.15081095,
6182399,2016046,2623010200,26230003,부산광역시 부산진구 전포동(부전시장 부근),6,6,0,3,3,129.0623138,35.16156849,
6184311,2016046,2647010200,26470002,부산광역시 연제구 연산동(동명R&D 부근),4,4,0,1,3,129.1071775,35.18495152,
6184312,2016046,2647010100,26470003,부산광역시 연제구 거제동(싱싱횟집 부근),4,4,0,1,3,129.073958,35.18307512,
6184325,2016046,2723010100,27230002,대구광역시 북구 칠성동1가(대영상사 부근),9,9,0,4,5,128.6012915,35.87680305,
6184326,2016046,2723012600,27230003,대구광역시 북구 태전동(태전삼거리 부근),8,8,0,7,1,128.5469425,35.91962584,
6180473,2016046,2817010300,28170006,인천광역시 남구 학익동(문학고개B 부근),3,3,0,1,2,126.6768121,37.43773146,
6173937,2016046,2817010500,28170007,인천광역시 남구 도화동(제일시장삼거리 부근),3,3,0,1,2,126.673739,37.45884535,
6172151,2016046,2623010900,26230004,부산광역시 부산진구 당감동(프리패스 부근),4,4,0,3,1,129.0388108,35.16750483,
6182704,2016046,2623010700,26230005,부산광역시 부산진구 초읍동(천우약국 부근),4,4,0,0,4,129.0544357,35.1768787,
6173788,2016046,2650010200,26500001,부산광역시 수영구 수영동(모텔룸미인주점 부근),4,4,0,4,0,129.1168385,35.16779563,
6180169,2016046,2650010400,26500002,부산광역시 수영구 광안동(신한은행광안동지점 부근),3,3,0,2,1,129.1119323,35.15215644,
6184327,2016046,2723010800,27230004,대구광역시 북구 노원동2가(만평네거리 부근),4,4,2,2,0,128.5616898,35.88948746,
6180185,2016046,2723011100,27230005,대구광역시 북구 산격동(복현오거리 부근),4,5,0,4,0,128.6150183,35.89764264,
6170893,2016046,2817010100,28170008,인천광역시 남구 숭의동(숭의오거리 부근),3,3,0,1,2,126.6493089,37.45847371,
6184624,2016046,2820010300,28200001,인천광역시 남동구 만수동(부윤 이용원 부근),4,4,0,3,1,126.7233748,37.45578025,
6171190,2016046,2623011000,26230006,부산광역시 부산진구 가야동(동의대학교 부근),3,3,0,3,0,129.0322289,35.15436165,
6175026,2016046,2623011000,26230007,부산광역시 부산진구 가야동(국민주차장 부근),3,3,0,2,1,129.0381957,35.15407866,
6184313,2016046,2671025000,26710001,부산광역시 기장군 기장읍(빅뱅 부근),4,4,0,3,1,129.2167045,35.24422317,
6184314,2016046,2711010300,27110001,대구광역시 중구 동인동3가(공평네거리 부근),6,6,0,4,0,128.600574,35.87047877,
6174119,2016046,2723011000,27230006,대구광역시 북구 대현동(맑은샘크리닝 부근),4,4,0,3,1,128.6104092,35.87993598,
6173891,2016046,2723010400,27230007,대구광역시 북구 고성동2가(고추방아간 부근),4,4,0,3,1,128.5823369,35.8798857,
6180475,2016046,2820011000,28200002,인천광역시 남동구 논현동(서울플러스치과의원 부근),4,4,0,2,2,126.7249972,37.40014215,
6174070,2016046,2820010100,28200003,인천광역시 남동구 구월동(청원경찰관리실 부근),4,4,0,2,0,126.7026462,37.44118817,
6179837,2016046,2626010800,26260001,부산광역시 동래구 온천동(천지약국 부근),5,5,0,3,2,129.0806406,35.22057584,
6179835,2016046,2626010700,26260002,부산광역시 동래구 명륜동(메리츠화재(주)연산영업소 부근),4,4,0,4,0,129.0809946,35.2031084,
6185584,2016046,2711015600,27110002,대구광역시 중구 남산동(전통콩국 부근),6,6,0,1,5,128.588729,35.85713185,
6173794,2016046,2711015500,27110003,대구광역시 중구 달성동(대구수창초등교앞 부근),5,9,0,5,1,128.5831111,35.87491112,
6184328,2016046,2723010800,27230008,대구광역시 북구 노원동2가(빠리안마시술소 부근),4,4,0,3,1,128.574336,35.88790553,
6180187,2016046,2723012700,27230009,대구광역시 북구 매천동(매천시장지하차도 부근),3,3,0,2,1,128.5415787,35.90673143,
6184625,2016046,2820010200,28200004,인천광역시 남동구 간석동(24시돌솥설렁탕 부근),3,3,0,2,1,126.7202852,37.46167776,
6173752,2016046,2820010100,28200005,인천광역시 남동구 구월동(남동고가교 부근),3,3,0,2,1,126.707037,37.43431334,
6183999,2016046,2626010800,26260003,부산광역시 동래구 온천동(건동건설(주) 부근),4,4,0,4,0,129.0682628,35.20577689,
6179839,2016046,2626010200,26260004,부산광역시 동래구 안락동(부산은행(주)연안지점 부근),3,3,0,1,2,129.0983393,35.1942319,
6180171,2016046,2711015400,27110004,대구광역시 중구 대신동(신남사거리 부근),5,5,0,3,2,128.5829503,35.86515692,
6184945,2016046,2711015500,27110005,대구광역시 중구 달성동(대구역네거리 부근),4,5,2,2,1,128.5949077,35.87521951,
6174101,2016046,2726011300,27260001,대구광역시 수성구 범물동(지산천주교회 부근),6,7,0,4,3,128.6412667,35.8223616,
6180189,2016046,2726010300,27260002,대구광역시 수성구 수성동1가(동성학교네거리 부근),5,5,0,4,1,128.6136908,35.85454786,
6184627,2016046,2823710100,28237001,인천광역시 부평구 부평동(미래주방종합설비 부근),7,7,0,5,2,126.7289657,37.49704471,
6184946,2016046,2823710100,28237002,인천광역시 부평구 부평동(부평역사거리 부근),5,5,0,5,0,126.7232649,37.49137006,
6180144,2016046,2629010600,26290001,부산광역시 남구 대연동(못골사거리 부근),4,4,0,4,0,129.0869231,35.13467063,
6173978,2016046,2629010600,26290002,부산광역시 남구 대연동(모든주차장 부근),3,3,0,3,0,129.0918917,35.13563232,
6184639,2016046,2711014000,27110006,대구광역시 중구 동산동(동산네거리 부근),3,3,0,3,0,128.5822504,35.87039369,
6174338,2016046,2714010300,27140001,대구광역시 동구 효목동(큰고개오거리 부근),5,5,1,3,1,128.6329245,35.88573008,
6184329,2016046,2726011100,27260003,대구광역시 수성구 두산동(두산오거리 부근),4,4,2,2,0,128.6230536,35.83017917,
6180191,2016046,2726010800,27260004,대구광역시 수성구 중동(중동네거리 부근),4,4,1,0,3,128.6123107,35.84136366,
6180477,2016046,2823710200,28237003,인천광역시 부평구 십정동(한국산재장애인 복지진흥회 부근),4,4,1,2,1,126.7032076,37.4710991,
6180476,2016046,2823710100,28237004,인천광역시 부평구 부평동(다산교육 부근),3,3,1,1,1,126.7214775,37.50470081,
6180147,2016046,2629010700,26290003,부산광역시 남구 용호동(아식스 부근),3,3,0,2,1,129.1118557,35.11907129,
6192310,2016046,2632010500,26320001,부산광역시 북구 구포동(국제베이커리 부근),8,8,1,4,3,129.0034784,35.20940133,
6184318,2016046,2714010100,27140002,대구광역시 동구 신암동(공고네거리 부근),5,5,0,3,1,128.6151795,35.88123616,
6180173,2016046,2714010100,27140003,대구광역시 동구 신암동(가야산천평시 부근),4,4,0,3,1,128.6205073,35.88445882,
6170239,2016046,2726011300,27260005,대구광역시 수성구 범물동(용지네거리 부근),3,3,1,1,1,128.6448481,35.81814428,
6180188,2016046,2726010200,27260006,대구광역시 수성구 만촌동(만촌네거리 부근),3,3,0,3,0,128.6481365,35.85785617,
6179511,2016046,1171010700,11710002,서울특별시 송파구 가락동(금호아파트 부근),4,4,0,2,2,127.1163493,37.49520258,
6179512,2016046,1171010700,11710003,서울특별시 송파구 가락동(GS마트입구 부근),3,3,0,3,0,127.1163063,37.49157129,
6184304,2016046,2635010600,26350001,부산광역시 해운대구 중동(이안파일론생활지원센타 부근),6,6,0,4,2,129.1697606,35.16230883,
6184306,2016046,2635010600,26350002,부산광역시 해운대구 중동(기장식당 부근),4,4,1,3,0,129.1646917,35.16257184,
6184319,2016046,2714010100,27140004,대구광역시 동구 신암동(파티마삼거리 부근),4,4,0,2,2,128.6253096,35.88399277,
6174005,2016046,2714011700,27140005,대구광역시 동구 신기동(토큰판매소 부근),3,4,1,2,1,128.7044739,35.87277274,
6184330,2016046,2726011800,27260007,대구광역시 수성구 신매동(신매네거리 부근),3,3,0,2,1,128.7066266,35.84017667,
6184331,2016046,2729012200,27290001,대구광역시 달서구 송현동(그린맨션아파트307동앞 부근),8,8,0,5,2,128.5488414,35.83383581,
6179515,2016046,1174010800,11740001,서울특별시 강동구 성내동(산경빌딩 부근),7,7,0,3,3,127.127708,37.53720129,
6179824,2016046,1174010500,11740002,서울특별시 강동구 길동(마루빌딩 부근),3,3,0,2,1,127.1399702,37.53749103,
6172494,2016046,2635010500,26350003,부산광역시 해운대구 우동(Pops.DVD 해운대점 부근),4,4,0,2,2,129.1609271,35.16535977,
6184305,2016046,2635010800,26350004,부산광역시 해운대구 송정동(1급해운대종합정비 부근),3,3,1,2,0,129.2010188,35.1838328,
6173802,2016046,2714011100,27140006,대구광역시 동구 방촌동(바른치과 부근),3,6,0,2,3,128.6628797,35.88258584,
6173836,2016046,2714010300,27140007,대구광역시 동구 효목동(씨엔에스편의점 부근),3,3,0,2,1,128.6394458,35.87539065,
6184333,2016046,2729010100,27290002,대구광역시 달서구 성당동(대구시종합복지회관 부근),6,6,0,3,3,128.5702302,35.84908516,
6180467,2016046,2729011500,27290003,대구광역시 달서구 상인동(상인비둘기1단지 부근),5,5,0,4,1,128.5518332,35.80879896,
6173931,2016046,2611013600,26110001,부산광역시 중구 남포동1가(해모수산 부근),4,4,0,3,1,129.0294802,35.09720689,
6183994,2016046,2611012400,26110002,부산광역시 중구 부평동2가(자갈치교차로 부근),3,3,0,3,0,129.0251666,35.09828188,
6180158,2016046,2635010400,26350005,부산광역시 해운대구 재송동(재송초등학교D 부근),3,3,0,2,1,129.125879,35.18531489,
6174189,2016046,2635010300,26350006,부산광역시 해운대구 반여동(까치오락실 부근),3,3,0,2,1,129.1311374,35.1987359,
6173991,2016046,2717010200,27170001,대구광역시 서구 비산동(구두수선 부근),5,5,0,4,1,128.5712592,35.87579275,
6180182,2016046,2717010200,27170002,대구광역시 서구 비산동(북비산네거리 부근),5,5,0,2,3,128.5701364,35.87961167,
6173875,2016046,2729011500,27290004,대구광역시 달서구 상인동(최찬호치과 부근),4,4,0,4,0,128.5380049,35.81122571,
6180465,2016046,2729011500,27290005,대구광역시 달서구 상인동(상인네거리 부근),4,4,0,4,0,128.5367267,35.81866633,
6179827,2016046,2614011500,26140001,부산광역시 서구 아미동1가(토성동역사거리 부근),6,6,0,6,0,129.0181278,35.09983785,
6182398,2016046,2614010800,26140002,부산광역시 서구 부용동2가(부용사거리 부근),4,4,0,2,1,129.0209375,35.10767139,
6171218,2016046,2638010200,26380001,부산광역시 사하구 당리동(하단교차로 부근),5,5,0,4,1,128.9693067,35.10633632,
6183026,2016046,2638010600,26380002,부산광역시 사하구 다대동(동흥실업 부근),5,5,0,4,0,128.9784687,35.04861978,
6185267,2016046,4122011300,41220001,경기도 평택시 평택동(문화센타 부근),7,8,0,6,2,127.0869178,36.99240013,
6180788,2016046,4122011300,41220002,경기도 평택시 평택동(통복로터리B 부근),4,4,0,3,1,127.0833809,36.99559158,
6180482,2016046,2871025024,28710001,인천광역시 강화군 강화읍(강화지역자활센터 부근),3,3,1,2,0,126.4884132,37.73992483,
6173856,2016046,2911010800,29110001,광주광역시 동구 동명동(동천미디어 부근),6,6,0,3,3,126.928255,35.14777029,
6173930,2016046,3014010600,30140004,대전광역시 중구 문창동(보문교 부근),3,3,0,2,1,127.4360412,36.32102814,
6180499,2016046,3017010300,30170001,대전광역시 서구 도마동(도마네거리 부근),7,7,0,5,2,127.3807395,36.31349483,
6173833,2016046,4113313200,41133003,경기도 성남시 중원구 중앙동(까미다방 부근),3,3,0,1,1,127.1560201,37.44436871,
6180519,2016046,4113510700,41135001,경기도 성남시 분당구 야탑동(홈케어굿모닝약국 부근),5,5,0,3,1,127.1261171,37.40983012,
6172148,2016046,4122011700,41220003,경기도 평택시 합정동(동대문약국 부근),4,4,0,1,3,127.1204817,36.99120506,
6180789,2016046,4122010100,41220004,경기도 평택시 서정동(서정고가 부근),3,3,0,2,1,127.0546587,37.07004024,
6184633,2016046,2911010100,29110002,광주광역시 동구 대인동(한미쇼핑앞 부근),5,5,0,2,3,126.9166543,35.15300076,
6174004,2016046,2911011500,29110003,광주광역시 동구 호남동(중앙대교종점 부근),4,5,0,1,4,126.9115098,35.14671628,
6170548,2016046,3017010500,30170002,대전광역시 서구 용문동(대전선민교회 부근),3,3,0,2,1,127.3881269,36.33531844,
6180500,2016046,3017011300,30170003,대전광역시 서구 월평동(백합사거리 부근),3,3,0,1,2,127.3775182,36.36223069,
6184957,2016046,4113510300,41135002,경기도 성남시 분당구 정자동(불정사거리 부근),4,5,0,4,0,127.1192019,37.35798196,
6174238,2016046,4113510500,41135003,경기도 성남시 분당구 서현동((주)건축사무소도시건축 부근),4,4,0,2,2,127.1225582,37.38785858,
6180790,2016046,4122010100,41220005,경기도 평택시 서정동(플랜광고기획 부근),3,3,0,2,1,127.0584248,37.06637022,
6185268,2016046,4127110400,41271001,경기도 안산시 상록구 본오동(상록수역삼거리 부근),7,7,0,5,2,126.8669094,37.30273108,
6170550,2016046,2911012200,29110004,광주광역시 동구 학동(라벨리아이스크림광주총판 부근),3,3,1,2,0,126.9298722,35.12996918,
6180484,2016046,2911010900,29110005,광주광역시 동구 계림동(서방사거리D 부근),3,3,0,3,0,126.9202835,35.16345529,
6180501,2016046,3020011700,30200001,대전광역시 유성구 장대동(고인돌만화 부근),4,4,0,0,4,127.3362239,36.35784684,
6170891,2016046,3020011200,30200002,대전광역시 유성구 구암동(한경자원 부근),3,3,2,1,0,127.3324071,36.34860512,
6173424,2016046,4113511400,41135004,경기도 성남시 분당구 구미동(놀부보쌈(분당구미점) 부근),3,3,0,3,0,127.1166172,37.33662292,
6171203,2016046,4113510200,41135005,경기도 성남시 분당구 수내동(정상제이엘에스 (영재관) 부근),3,3,0,2,1,127.1154868,37.37674883,
6185269,2016046,4127110400,41271002,경기도 안산시 상록구 본오동(네이트SK텔레콤 본오1동점 부근),4,4,1,1,2,126.8664554,37.29183698,
6173754,2016046,4127110700,41271003,경기도 안산시 상록구 부곡동(정재초교사거리 부근),3,3,1,1,1,126.8629796,37.33667389,
6171195,2016046,2911010900,29110006,광주광역시 동구 계림동(푸른마트 부근),3,3,0,2,1,126.9191072,35.15744717,
6180485,2016046,2914010400,29140001,광주광역시 서구 양동(양동서약국 부근),5,5,0,2,3,126.902117,35.15483625,
6174317,2016046,3020011200,30200003,대전광역시 유성구 구암동(영진 부근),3,3,1,1,1,127.3305884,36.35472402,
6180502,2016046,3023010900,30230001,대전광역시 대덕구 중리동(중리충은지점네거리 부근),4,4,0,3,1,127.4318317,36.36143791,
6174201,2016046,4113511400,41135006,경기도 성남시 분당구 구미동(청솔마을 부근),3,3,0,2,1,127.1090522,37.35214706,
6180521,2016046,4115010100,41150001,경기도 의정부시 의정부동(올리비아로렌 부근),9,10,0,5,4,127.051594,37.74030644,
6171210,2016046,4127310900,41273001,경기도 안산시 단원구 선부동(군자농협사거리 부근),3,4,0,4,0,126.8131509,37.33421377,
6170227,2016046,4127310900,41273002,경기도 안산시 단원구 선부동(완도횟집 부근),3,3,0,3,0,126.8151635,37.34256315,
6174020,2016046,2914011900,29140002,광주광역시 서구 화정동(화정식육식당 부근),4,4,0,3,1,126.8754198,35.15741017,
6184947,2016046,2914012000,29140003,광주광역시 서구 치평동(골든사우나 부근),4,4,0,2,2,126.8474114,35.14891134,
6180504,2016046,3111010800,31110001,울산광역시 중구 우정동(신한약국 부근),6,6,0,5,1,129.3082849,35.55642555,
6184948,2016046,3111010200,31110002,울산광역시 중구 학산동(새치삼거리 부근),4,4,0,4,0,129.328458,35.55525377,
6173831,2016046,4115011000,41150002,경기도 의정부시 가능동((백조빌라앞) 부근),4,4,0,3,1,127.0440485,37.75175381,
6173830,2016046,4115010400,41150003,경기도 의정부시 신곡동((신곡1동사무소앞) 부근),3,3,1,1,1,127.0569632,37.73137909,
6180792,2016046,4127310700,41273003,경기도 안산시 단원구 초지동(이화연립 부근),3,3,0,2,0,126.8053559,37.32387983,
6174139,2016046,4128111800,41281001,경기도 고양시 덕양구 관산동(준성종합개발(주) 부근),5,5,0,1,4,126.865538,37.68870999,
6170243,2016046,2915510600,29155001,광주광역시 남구 주월동(벽산아파트 부근),3,3,0,3,0,126.9022734,35.13822208,
6180487,2016046,2915510800,29155002,광주광역시 남구 진월동(대성여고B 부근),3,3,0,2,1,126.8988699,35.11806437,
6180506,2016046,3114010400,31140001,울산광역시 남구 신정동(구암문구 부근),5,5,0,5,0,129.3124253,35.53955835,
6180505,2016046,3114010400,31140002,울산광역시 남구 신정동(하나로통신앞 부근),3,4,2,2,0,129.3089989,35.53721892,
6180522,2016046,4115010300,41150004,경기도 의정부시 장암동((발곡중학교앞) 부근),3,3,1,0,1,127.0556206,37.72563106,
6180523,2016046,4115010500,41150005,경기도 의정부시 용현동(송산교차로 부근),3,4,0,2,1,127.0700357,37.73688357,
6174716,2016046,4128112300,41281002,경기도 고양시 덕양구 화정동(백양초등학교앞 부근),4,4,0,3,1,126.8328605,37.63313413,
6174212,2016046,4128710100,41287001,경기도 고양시 일산서구 일산동(일산3린인정앞 부근),7,7,1,3,3,126.770707,37.68422288,
6173750,2016046,2915510500,29155003,광주광역시 남구 백운동(봉선세차장 부근),3,3,0,1,2,126.9106022,35.13403387,
6184636,2016046,2917010100,29170001,광주광역시 북구 중흥동(LG텔레콤 부근),5,5,0,4,0,126.912694,35.17467724,
6180507,2016046,3114010100,31140003,울산광역시 남구 무거동(삼호교남단 부근),2,2,2,0,0,129.2696781,35.55321525,
6174151,2016046,3117010400,31170001,울산광역시 동구 전하동(백의원 부근),4,4,0,2,2,129.4257568,35.509075,
6180524,2016046,4115010500,41150006,경기도 의정부시 용현동(고흥빌딩 부근),3,3,0,0,1,127.061532,37.73570012,
6174001,2016046,4117110100,41171001,경기도 안양시 만안구 안양동(장내동성당삼거리 부근),5,5,0,3,2,126.9212201,37.39672528,
6173929,2016046,4128710200,41287002,경기도 고양시 일산서구 주엽동(토큰가게 부근),3,5,1,1,2,126.7613421,37.67020314,
